id,county_id,Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
1774,47,DOGUE,,DOGUE,VA,KING GEORGE,,,King George,1893,,TRUE,0,78742,TRUE,,TRUE,DOGUE,KING GEORGE,VA,2519607,Post Office,Dogue Post Office,King George,38.23167,-77.21718,32,1,38.23167,-77.21718
1775,12,DOLPHIN,,DOLPHIN,VA,BRUNSWICK,,,Brunswick,1900,,TRUE,0,78763,TRUE,,TRUE,DOLPHIN,BRUNSWICK,VA,2767208,Post Office,Dolphin Post Office,Brunswick,36.82771,-77.78623,100,1,36.82771,-77.78623
1776,40,DOMINION,,DOMINION,VA,HALIFAX,,,Halifax,1894,1903,TRUE,5,78777,FALSE,9,FALSE,,,,,,,,,,,,,
1777,51,DOMINO,,DOMINO,VA,LEE,,,Lee,1896,1914,TRUE,4,78779,FALSE,18,FALSE,,,,,,,,,,,,,
1778,84,DON,,DON,VA,SPOTSYLVANIA,,,Spotsylvania,1903,1933,TRUE,2,78782,FALSE,30,FALSE,,,,,,,,,,,,,
1779,51,DONA,,DONA,VA,LEE,,,Lee,1905,1930,TRUE,2,78785,TRUE,25,TRUE,DONA,LEE,VA,1465883,Populated Place,Dona,Lee,36.59426,-82.991,357,1,36.59426,-82.991
1780,77,DONALDSBURG,,DONALDSBURG,VA,ROCKBRIDGE,,,Rockbridge,1899,1902,TRUE,6,78792,TRUE,3,TRUE,DONALDSBURG,ROCKBRIDGE,VA,1492873,Populated Place,Donaldsburg,Rockbridge,37.84374,-79.30865,462,1,37.84374,-79.30865
1781,53,DONGOLA,,DONGOLA,VA,LOUISA,,,Louisa,1900,1943,TRUE,2,78809,TRUE,43,TRUE,DONGOLA,LOUISA,VA,1477269,Populated Place,Dongola,Louisa,37.76848,-77.83888,95,1,37.76848,-77.83888
1782,47,DONIPHAN'S,DONIPHANS,DONIPHAN'S,VA,KING GEORGE,,,King George,1802,1838,TRUE,7,78811,FALSE,36,FALSE,,,,,,,,,,,,,
1783,51,DOODY,,DOODY,VA,LEE,,,Lee,1892,1893,TRUE,7,78833,FALSE,1,FALSE,,,,,,,,,,,,,
1784,92,DOOLEY,,DOOLEY,VA,WISE,,,Wise,1901,1932,TRUE,2,78834,TRUE,31,TRUE,DOOLEY,WISE,VA,1496876,Populated Place,Dooley,Wise,36.93065,-82.65432,611,1,36.93065,-82.65432
1785,7,DOOMS,,DOOMS,VA,AUGUSTA,,,Augusta,1885,1930,TRUE,2,78840,TRUE,45,TRUE,DOOMS,AUGUSTA,VA,1499350,Populated Place,Dooms,Augusta,38.10902,-78.85752,385,1,38.10902,-78.85752
1786,25,DORA,,DORA,VA,DICKENSON,,,Dickenson,1890,1892,TRUE,7,78851,FALSE,2,FALSE,,,,,,,,,,,,,
1787,79,DORADO,,DORADO,VA,RUSSELL,,,Russell,1884,1894,TRUE,6,78857,TRUE,10,TRUE,DORADO,RUSSELL,VA,1497517,Populated Place,Dorado,Russell,36.90788,-82.27042,519,1,36.90788,-82.27042
1788,88,DORAN,,DORAN,VA,TAZEWELL,,,Tazewell,1890,,FALSE,0,78862,TRUE,,TRUE,DORAN,TAZEWELL,VA,2766356,Post Office,Doran Post Office,Tazewell,37.09327,-81.83359,596,1,37.09327,-81.83359
1789,7,DORCAS,,DORCAS,VA,AUGUSTA,,,Augusta,1887,1907,TRUE,5,78863,FALSE,20,FALSE,,,,,,,,,,,,,
1790,92,DORCHESTER,,DORCHESTER,VA,WISE,,,Wise,1895,1964,TRUE,1,78869,TRUE,69,TRUE,DORCHESTER,WISE,VA,1496877,Populated Place,Dorchester,Wise,36.94177,-82.64349,614,1,36.94177,-82.64349
1791,57,DORINDA,,DORINDA,VA,MECKLENBURG,,,Mecklenburg,1904,1905,TRUE,7,78873,FALSE,1,FALSE,,,,,,,,,,,,,
1792,17,DORMER,,DORMER,VA,CARROLL,,,Carroll,1901,1906,TRUE,6,78876,FALSE,5,FALSE,,,,,,,,,,,,,
1793,69,DORSET,,DORSET,VA,POWHATAN,,,Powhattan,1881,1908,TRUE,5,78897,TRUE,27,TRUE,DORSET,POWHATAN,VA,1492874,Populated Place,Dorset,Powhatan,37.4682,-77.80527,99,1,37.4682,-77.80527
1794,28,DORSEY,,DORSEY,VA,FAIRFAX,,,Fairfax,1885,1886,TRUE,8,78907,FALSE,1,FALSE,,,,,,,,,,,,,
1795,83,DORY,,DORY,VA,SOUTHAMPTON,,,Southampton,1898,1912,FALSE,4,78919,TRUE,14,TRUE,DORY,SOUTHAMPTON,VA,1477272,Populated Place,Dory,Southampton,36.86126,-77.04607,35,1,36.86126,-77.04607
1796,37,DOSS,,DOSS,VA,GRAYSON,,,Grayson,1903,1904,TRUE,7,78922,FALSE,1,FALSE,,,,,,,,,,,,,
1797,41,DOSWELL,,DOSWELL,VA,HANOVER,,,Hanover,1899,,TRUE,0,78926,TRUE,,TRUE,DOSWELL,HANOVER,VA,2767209,Post Office,Doswell Post Office,Hanover,37.85953,-77.46407,43,1,37.85953,-77.46407
1798,51,DOT,,DOT,VA,LEE,,,Lee,1896,1929,TRUE,3,78931,TRUE,33,TRUE,DOT,LEE,VA,1465893,Locale,Dot,Lee,36.71037,-82.96017,454,1,36.71037,-82.96017
1799,54,DOUBLE BRIDGE,DOUBLE BRIDGES,DOUBLE BRIDGE(S),VA,LUNENBURG,,,Lunenburg,1800,1906,FALSE,4,78945,TRUE,106,TRUE,DOUBLE BRIDGE,LUNENBURG,VA,1465901,Locale,Double Bridge,Lunenburg,37.01793,-78.3575,108,1,37.01793,-78.3575
1800,51,DOUGLAS,,DOUGLAS,VA,LEE,,,Lee,1881,1903,TRUE,5,78973,FALSE,22,FALSE,,,,,,,,,,,,,
1801,52,DOVER,,DOVER,VA,LOUDOUN,,,Loudoun,1877,1904,TRUE,5,79004,TRUE,27,TRUE,DOVER,LOUDOUN,VA,1495477,Populated Place,Dover,Loudoun,38.9765,-77.67444,104,1,38.9765,-77.67444
1802,36,DOVER MILLS,,DOVER MILLS,VA,GOOCHLAND,,,Goochland,1814,1869,FALSE,5,79020,TRUE,55,TRUE,DOVER MILLS,GOOCHLAND,VA,1496180,Populated Place,Dover Mills,Goochland,37.6132,-77.74694,49,1,37.6132,-77.74694
1803,36,DOVER MINES,,DOVER MINES,VA,GOOCHLAND,,,Goochland,1867,1909,FALSE,4,79021,TRUE,42,TRUE,DOVER MILLS,GOOCHLAND,VA,1496180,Populated Place,Dover Mills,Goochland,37.6132,-77.74694,49,0.8181818,37.6132,-77.74694
1804,78,DOVESVILLE,,DOVESVILLE,VA,ROCKINGHAM,,,Rockingham,1851,1922,FALSE,3,79024,TRUE,71,TRUE,DOVESVILLE,ROCKINGHAM,VA,1492558,Populated Place,Dovesville,Rockingham,38.76567,-78.94892,431,1,38.76567,-78.94892
1805,84,DOWDALL,,DOWDALL,VA,SPOTSYLVANIA,,,Spotsylvania,1856,1859,TRUE,9,79037,FALSE,3,FALSE,,,,,,,,,,,,,
1806,89,DOWNING,,DOWNING,VA,WARREN,,,Warren,1886,1889,TRUE,7,79059,TRUE,3,TRUE,DOWNING,WARREN,VA,1690065,Populated Place,Downing (historical),Warren,38.87928,-78.17556,258,1,38.87928,-78.17556
1807,75,DOWNINGS,,DOWNINGS,VA,RICHMOND,,,Richmond,1890,1973,TRUE,1,79061,TRUE,83,TRUE,DOWNINGS,RICHMOND,VA,1465927,Populated Place,Downings,Richmond,37.84458,-76.62301,38,1,37.84458,-76.62301
1808,3,DOWNS,,DOWNS,VA,AMELIA,,,Amelia,1883,1883,TRUE,9,79070,FALSE,0,FALSE,,,,,,,,,,,,,
1809,1,DOYLESVILLE,,DOYLESVILLE,VA,ALBEMARLE,,,Albemarle,1886,1956,FALSE,1,79090,TRUE,70,TRUE,DOYLESVILLE,ALBEMARLE,VA,1477273,Populated Place,Doylesville,Albemarle,38.15069,-78.6678,202,1,38.15069,-78.6678
1810,48,DRAGGINVILLE,,DRAGGINVILLE,VA,KING AND QUEEN,,,King and Queen,1874,1874,TRUE,6,79095,TRUE,0,TRUE,DRAGONVILLE,KING AND QUEEN,VA,1499355,Populated Place,Dragonville,King and Queen,37.69736,-76.77802,36,0.8333333,37.69736,-76.77802
1811,48,DRAGONVILLE,,DRAGONVILLE,VA,KING AND QUEEN,,,King and Queen,1874,1975,TRUE,1,79096,TRUE,101,TRUE,DRAGONVILLE,KING AND QUEEN,VA,1499355,Populated Place,Dragonville,King and Queen,37.69736,-76.77802,36,1,37.69736,-76.77802
1812,77,DRAIN'S SHOP,DRAINS SHOP,DRAIN'S SHOP,VA,ROCKBRIDGE,,,Rockbridge,1854,1855,TRUE,9,79097,FALSE,1,FALSE,,,,,,,,,,,,,
1813,19,DRAKES BRANCH,,DRAKES BRANCH,VA,CHARLOTTE,,,Charlotte,1853,,TRUE,0,79106,TRUE,,TRUE,DRAKES BRANCH,CHARLOTTE,VA,1492378,Post Office,Drakes Branch Post Office,Charlotte,36.99326,-78.60148,115,1,36.99326,-78.60148
1814,28,DRANESVILLE,,DRANESVILLE,VA,FAIRFAX,,,Fairfax,1823,1907,TRUE,4,79115,TRUE,84,TRUE,DRANESVILLE,FAIRFAX,VA,1465945,Populated Place,Dranesville,Fairfax,39.00067,-77.34582,130,1,39.00067,-77.34582
1815,73,DRAPER,,DRAPER,VA,PULASKI,,,Pulaski,1900,,TRUE,0,79120,TRUE,,TRUE,DRAPER,PULASKI,VA,2766452,Post Office,Draper Post Office,Pulaski,37.00506,-80.74543,641,1,37.00506,-80.74543
1816,73,DRAPERS VALLEY,,DRAPERS VALLEY,VA,PULASKI,,,Pulaski/Wythe,1831,1897,TRUE,2,79126,TRUE,66,TRUE,DRAPERS VALLEY,PULASKI,VA,1483084,Populated Place,Drapers Valley,Pulaski,37.00595,-80.74729,655,1,37.00595,-80.74729
1817,57,DRAPERSVILLE,,DRAPERSVILLE,VA,MECKLENBURG,,,Mecklenburg,1837,1914,FALSE,4,79127,TRUE,77,TRUE,DRAPERSVILLE,MECKLENBURG,VA,1477274,Populated Place,Drapersville,Mecklenburg,36.79153,-78.34139,148,1,36.79153,-78.34139
1818,64,DRAUCKER'S,DRAUCKERS,DRAUCKER'S,VA,NOTTOWAY,,,Nottoway,1888,1892,TRUE,6,79128,FALSE,4,FALSE,,,,,,,,,,,,,
1819,0,DREKA,,DREKA,VA,ACCOMACK,,,Accomack,1891,1911,TRUE,4,79138,FALSE,20,FALSE,,,,,,,,,,,,,
1820,17,DRENN,,DRENN,VA,CARROLL,,,Carroll,1890,1934,TRUE,2,79139,TRUE,44,TRUE,DRENN,CARROLL,VA,1477275,Populated Place,Drenn,Carroll,36.61957,-80.77813,821,1,36.61957,-80.77813
1821,20,DREWRYS BLUFF,DREWRY'S BLUFF,DREWRY(')S BLUFF,VA,CHESTERFIELD,,,Chesterfield,1873,1961,FALSE,1,79169,TRUE,88,TRUE,DREWRYS BLUFF,CHESTERFIELD,VA,1492554,Populated Place,Drewrys Bluff,Chesterfield,37.43681,-77.44582,29,1,37.43681,-77.44582
1822,83,DREWRYVILLE,,DREWRYVILLE,VA,SOUTHAMPTON,,,Southampton,1838,,FALSE,0,79170,TRUE,,TRUE,DREWRYVILLE,SOUTHAMPTON,VA,2768402,Post Office,Drewryville Post Office,Southampton,36.71579,-77.30618,32,1,36.71579,-77.30618
1823,79,DRILL,,DRILL,VA,RUSSELL,,,Russell,1908,1963,TRUE,1,79180,TRUE,55,TRUE,DRILL,RUSSELL,VA,1465956,Locale,Drill,Russell,37.09706,-81.99929,703,1,37.09706,-81.99929
1824,119,DRIVER,,DRIVER,VA,SUFFOLK,,,Nansemond,1881,1974,TRUE,1,79189,TRUE,93,TRUE,DRIVER,SUFFOLK,VA,1707340,Post Office,Driver Post Office,Suffolk (city),36.83989,-76.50469,5,1,36.83989,-76.50469
1825,22,DRUMMON,,DRUMMON,VA,CRAIG,,,Craig,1894,1913,TRUE,4,79203,FALSE,19,FALSE,,,,,,,,,,,,,
1826,12,DRUMMOND'S,DRUMMONDS,DRUMMOND'S,VA,BRUNSWICK,,,Brunswick,1804,1810,TRUE,9,79209,FALSE,6,FALSE,,,,,,,,,,,,,
1827,12,DRUMMONDSBURG,,DRUMMONDSBURG,VA,BRUNSWICK,,,Brunswick,1811,,TRUE,9,79210,FALSE,,FALSE,,,,,,,,,,,,,
1828,0,DRUMMONDTOWN,,DRUMMONDTOWN,VA,ACCOMACK,,,Accomack,1802,1903,TRUE,5,79211,TRUE,101,TRUE,DRUMMONDTOWN,ACCOMACK,VA,1498445,Populated Place,Drummondtown,Accomack,37.71957,-75.66548,12,1,37.71957,-75.66548
1829,73,DRY BRANCH,,DRY BRANCH,VA,PULASKI,,,Pulaski,1894,1906,FALSE,5,79222,TRUE,12,TRUE,DRY BRANCH,PULASKI,VA,1483091,Populated Place,Dry Branch,Pulaski,37.23457,-80.61812,525,1,37.23457,-80.61812
1830,18,DRY BRIDGE,,DRY BRIDGE,VA,CHARLES CITY,,,Charles City,1887,1906,TRUE,5,79223,FALSE,19,FALSE,,,,,,,,,,,,,
1831,92,DRY FORK,,DRY FORK,VA,WISE,,,Wise,1871,1880,TRUE,6,79233,TRUE,9,TRUE,DRY FORK,WISE,VA,1492885,Populated Place,Dry Fork,Wise,36.91427,-82.39487,495,1,36.91427,-82.39487
1832,68,DRY FORK,,DRY FORK,VA,PITTSYLVANIA,,,Pittsylvania,1896,,TRUE,0,79234,TRUE,,TRUE,DRY FORK,PITTSYLVANIA,VA,2766191,Post Office,Dry Fork Post Office,Pittsylvania,36.75542,-79.39753,190,1,36.75542,-79.39753
1833,68,DRY FORK DEPOT,,DRY FORK DEPOT,VA,PITTSYLVANIA,,,Pittsylvania,1874,1896,TRUE,2,79236,TRUE,22,TRUE,DRY FORK DEPOT,PITTSYLVANIA,VA,1465990,Populated Place,Dry Fork Depot,Pittsylvania,36.75458,-79.39975,189,1,36.75458,-79.39975
1834,59,DRY VALLEY,,DRY VALLEY,VA,MONTGOMERY,,,Montgomery,1857,1866,TRUE,7,79249,FALSE,9,FALSE,,,,,,,,,,,,,
1835,41,DRYBURG,DRYBURGH,DRYBURG(H),VA,HANOVER,,,Hanover,1836,1907,TRUE,4,79252,FALSE,71,FALSE,,,,,,,,,,,,,
1836,51,DRYDEN,,DRYDEN,VA,LEE,,,Lee,1879,,TRUE,0,79257,TRUE,,TRUE,DRYDEN,LEE,VA,2766453,Post Office,Dryden Post Office,Lee,36.77966,-82.919,449,1,36.77966,-82.919
1837,49,DUANE,,DUANE,VA,KING WILLIAM,,,King William,1903,1964,TRUE,1,79278,TRUE,61,TRUE,DUANE,KING WILLIAM,VA,1477278,Populated Place,Duane,King William,37.86653,-77.24664,55,1,37.86653,-77.24664
1838,27,DUBLIN,,DUBLIN,VA,ESSEX,,,Essex,1806,1897,TRUE,5,79285,FALSE,91,FALSE,,,,,,,,,,,,,
1839,32,DUBUQUE,,DUBUQUE,VA,FRANKLIN,,,Franklin,1895,1897,TRUE,7,79295,FALSE,2,FALSE,,,,,,,,,,,,,
1840,47,DUCAT,,DUCAT,VA,KING GEORGE,,,King George,1901,1937,TRUE,2,79297,FALSE,36,FALSE,,,,,,,,,,,,,
1841,33,DUCK RACE,,DUCK RACE,VA,FREDERICK,,,Frederick,1880,1883,TRUE,7,79314,TRUE,3,TRUE,DUCK RACE,FREDERICK,VA,1499329,Populated Place,Duck Race,Frederick,39.34982,-78.18584,166,1,39.34982,-78.18584
1842,28,DUDIE,,DUDIE,VA,FAIRFAX,,,Fairfax,1904,1935,TRUE,2,79322,FALSE,31,FALSE,,,,,,,,,,,,,
1843,55,DUET,,DUET,VA,MADISON,,,Madison,1901,1950,TRUE,1,79343,TRUE,49,TRUE,DUET,MADISON,VA,1495479,Populated Place,Duet,Madison,38.47485,-78.25639,175,1,38.47485,-78.25639
1844,65,DUFF,,DUFF,VA,ORANGE,,,Orange,1895,1899,TRUE,5,79346,FALSE,4,FALSE,,,,,,,,,,,,,
1845,90,DUFF,,DUFF,VA,WASHINGTON,,,Washington,1900,1901,TRUE,5,79347,FALSE,1,FALSE,,,,,,,,,,,,,
1846,80,DUFFIELD,,DUFFIELD,VA,SCOTT,,,Scott,1890,,TRUE,0,79350,TRUE,,TRUE,DUFFIELD,SCOTT,VA,2767210,Post Office,Duffield Post Office,Scott,36.7116,-82.79932,403,1,36.7116,-82.79932
1847,17,DUGSPUR,,DUGSPUR,VA,CARROLL,,,Carroll,1850,,TRUE,0,79364,TRUE,,TRUE,DUGSPUR,CARROLL,VA,2766357,Post Office,Dugspur Post Office,Carroll,36.8396,-80.58864,841,1,36.8396,-80.58864
1848,32,DUGWELL,,DUGWELL,VA,FRANKLIN,,,Franklin,1897,1903,TRUE,6,79366,TRUE,6,TRUE,DUGWELL,FRANKLIN,VA,1477282,Populated Place,Dugwell,Franklin,37.04014,-79.95892,380,1,37.04014,-79.95892
1849,53,DUKE,,DUKE,VA,LOUISA,,,Louisa,1895,1905,TRUE,5,79371,FALSE,10,FALSE,,,,,,,,,,,,,
1850,30,DULANY,,DULANY,VA,FLOYD,,,Floyd,1890,1913,TRUE,4,79389,FALSE,23,FALSE,,,,,,,,,,,,,
1851,1,DULCE,,DULCE,VA,ALBEMARLE,,,Albemarle,1900,1910,TRUE,4,79391,FALSE,10,FALSE,,,,,,,,,,,,,
1852,55,DULINSVILLE,,DULINSVILLE,VA,MADISON,,,Madison,1855,1895,TRUE,5,79395,TRUE,40,TRUE,DULINSVILLE,MADISON,VA,1492632,Populated Place,Dulinsville,Madison,38.42152,-78.19361,180,1,38.42152,-78.19361
1853,43,DUMBARTON,,DUMBARTON,VA,HENRY,,,Henry,1889,1949,TRUE,1,79405,FALSE,60,FALSE,,,,,,,,,,,,,
1854,72,DUMFRIES,,DUMFRIES,VA,PRINCE WILLIAM,,,Prince William,1775,,TRUE,0,79408,TRUE,,TRUE,DUMFRIES,PRINCE WILLIAM,VA,2766192,Post Office,Dumfries Post Office,Prince William,38.56268,-77.32986,14,1,38.56268,-77.32986
1855,79,DUMP CREEK,DUMP'S CREEK,DUMP('S) CREEK,VA,RUSSELL,,,Russell,1878,1910,TRUE,4,79413,TRUE,32,TRUE,DUMP CREEK,RUSSELL,VA,1493629,Populated Place,Dump Creek,Russell,36.96261,-82.17597,485,1,36.96261,-82.17597
1856,87,DUN,,DUN,VA,SUSSEX,,,Sussex,1895,1912,TRUE,4,79414,FALSE,17,FALSE,,,,,,,,,,,,,
1857,84,DUNAVANT,,DUNAVANT,VA,SPOTSYLVANIA,,,Spotsylvania,1892,1945,TRUE,1,79415,TRUE,53,TRUE,DUNAVANT,SPOTSYLVANIA,VA,1492889,Populated Place,Dunavant,Spotsylvania,38.36235,-77.66471,92,1,38.36235,-77.66471
1858,41,DUNBAR,,DUNBAR,VA,HANOVER,,,Hanover,1846,1849,TRUE,9,79422,FALSE,3,FALSE,,,,,,,,,,,,,
1859,92,DUNBAR,,DUNBAR,VA,WISE,,,Wise,1922,1961,TRUE,1,79423,TRUE,39,TRUE,DUNBAR,WISE,VA,1496881,Populated Place,Dunbar,Wise,36.97399,-82.7471,593,1,36.97399,-82.7471
1860,27,DUNBROOKE,,DUNBROOKE,VA,ESSEX,,,Essex,1893,1964,TRUE,1,79432,TRUE,71,TRUE,DUNBROOKE,ESSEX,VA,1495482,Populated Place,Dunbrooke,Essex,37.8943,-76.96386,48,1,37.8943,-76.96386
1861,30,DUNCANS,DUNCAN'S,DUNCAN(')S,VA,FLOYD,,,Floyd,1878,1906,TRUE,4,79442,TRUE,28,TRUE,DUNCANS,FLOYD,VA,1477283,Populated Place,Duncans,Floyd,36.91208,-80.48978,744,1,36.91208,-80.48978
1862,80,DUNCANS MILLS,DUNCAN'S MILLS,DUNCAN(')S MILLS,VA,SCOTT,,,Scott,1856,1950,FALSE,1,79443,TRUE,94,TRUE,DUNCANS MILLS,SCOTT,VA,1494209,Populated Place,Duncans Mills,Scott,36.76315,-82.64738,414,1,36.76315,-82.64738
1863,15,DUNCASTLE,,DUNCASTLE,VA,CAMPBELL,,,Campbell,1902,1902,TRUE,7,79451,FALSE,0,FALSE,,,,,,,,,,,,,
1864,54,DUNDAS,,DUNDAS,VA,LUNENBURG,,,Lunenburg,1908,,TRUE,0,79456,TRUE,,TRUE,DUNDAS,LUNENBURG,VA,2766193,Post Office,Dundas Post Office,Lunenburg,36.91518,-78.02184,139,1,36.91518,-78.02184
1865,9,DUNDEE,,DUNDEE,VA,BEDFORD,,,Bedford,1880,1906,TRUE,5,79467,TRUE,26,TRUE,DUNDEE,BEDFORD,VA,1499363,Populated Place,Dundee,Bedford,37.1157,-79.5117,227,1,37.1157,-79.5117
1866,80,DUNGANNON,,DUNGANNON,VA,SCOTT,,,Scott,1890,,TRUE,0,79477,TRUE,,TRUE,DUNGANNON,SCOTT,VA,2766454,Post Office,Dungannon Post Office,Scott,36.82719,-82.46828,400,1,36.82719,-82.46828
1867,49,DUNGEE,,DUNGEE,VA,KING WILLIAM,,,King William,1898,1899,TRUE,7,79478,FALSE,1,FALSE,,,,,,,,,,,,,
1868,41,DUNHOE,,DUNHOE,VA,HANOVER,,,Hanover,1878,1878,TRUE,9,79488,FALSE,0,FALSE,,,,,,,,,,,,,
1869,48,DUNKIRK,,DUNKIRK,VA,KING AND QUEEN,,,King and Queen,1799,1819,TRUE,8,79495,TRUE,20,TRUE,DUNKIRK,KING AND QUEEN,VA,1480212,Locale,Dunkirk,King and Queen,37.81347,-77.09914,0,1,37.81347,-77.09914
1870,59,DUNKIRK,,DUNKIRK,VA,MONTGOMERY,,,Montgomery,1904,1912,TRUE,4,79496,FALSE,8,FALSE,,,,,,,,,,,,,
1871,2,DUNLAP,,DUNLAP,VA,ALLEGHANY,,,Alleghany,1893,1906,TRUE,5,79505,TRUE,13,TRUE,DUNLAP,ALLEGHANY,VA,1673686,School,Dunlap School (historical),Alleghany,37.75735,-80.12673,453,1,37.75735,-80.12673
1872,28,DUNN LORING,,DUNN LORING,VA,FAIRFAX,,,Fairfax,1886,1972,TRUE,1,79526,TRUE,86,TRUE,DUNN LORING,FAIRFAX,VA,1498888,Post Office,Dunn Loring Post Office,Fairfax,38.89762,-77.2249,147,1,38.89762,-77.2249
1873,87,DUNNING,,DUNNING,VA,SUSSEX,,,Sussex,1907,1911,TRUE,5,79532,FALSE,4,FALSE,,,,,,,,,,,,,
1874,16,DUNN'S STORE,DUNNS STORE,DUNN'S STORE,VA,CAROLINE,,,Caroline,1867,1882,TRUE,7,79538,FALSE,15,FALSE,,,,,,,,,,,,,
1875,27,DUNNSVILLE,,DUNNSVILLE,VA,ESSEX,,,Essex,1829,,TRUE,0,79539,TRUE,,TRUE,DUNNSVILLE,ESSEX,VA,2519609,Post Office,Dunnsville Post Office,Essex,37.85842,-76.82126,37,1,37.85842,-76.82126
1876,53,DUNREATH,,DUNREATH,VA,LOUISA,,,Louisa,1894,1905,TRUE,5,79545,TRUE,11,TRUE,DUNREATH,LOUISA,VA,1494683,Populated Place,Dunreath (historical),Louisa,37.98597,-78.00166,119,1,37.98597,-78.00166
1877,50,DUNTON,,DUNTON,VA,LANCASTER,,,Lancaster,1907,1915,TRUE,4,79549,TRUE,8,TRUE,DUNTON,LANCASTER,VA,1779068,Populated Place,Dunton,Lancaster,37.68208,-76.37717,5,1,37.68208,-76.37717
1878,19,DUPREES,,DUPREES,VA,CHARLOTTE,,,Charlotte,1881,1918,TRUE,4,79561,TRUE,37,TRUE,DUPREES,CHARLOTTE,VA,1462663,School,Duprees School,Charlotte,36.88839,-78.56594,171,1,36.88839,-78.56594
1879,19,DUPREE'S OLD STORE,DUPREES OLD STORE,DUPREE'S OLD STORE,VA,CHARLOTTE,,,Charlotte,1837,1881,TRUE,5,79562,FALSE,44,FALSE,,,,,,,,,,,,,
1880,39,DURAND,,DURAND,VA,GREENSVILLE,,,Greensville,1894,1904,TRUE,5,79567,TRUE,10,TRUE,DURAND,GREENSVILLE,VA,1494210,Populated Place,Durand,Greensville,36.72015,-77.58804,62,1,36.72015,-77.58804
1881,15,DURMID,,DURMID,VA,CAMPBELL,,,Campbell,1890,1927,TRUE,3,79602,FALSE,37,FALSE,,,,,,,,,,,,,
1882,75,DURRETTSVILLE,,DURRETTSVILLE,VA,RICHMOND,,,Richmond,1837,1869,FALSE,3,79606,FALSE,32,FALSE,,,,,,,,,,,,,
1883,3,DUTCH,,DUTCH,VA,AMELIA,,,Amelia,1899,1906,TRUE,6,79612,FALSE,7,FALSE,,,,,,,,,,,,,
1884,60,DUTCH CREEK,,DUTCH CREEK,VA,NELSON,,,Nelson,1891,1894,TRUE,7,79616,TRUE,3,TRUE,DUTCH CREEK,NELSON,VA,1500925,School,Dutch Creek School (historical),Nelson,37.7632,-78.82946,301,1,37.7632,-78.82946
1885,17,DUTCHMAN BRANCH,,DUTCHMAN BRANCH,VA,CARROLL,,,Carroll,1877,1886,TRUE,7,79622,FALSE,9,FALSE,,,,,,,,,,,,,
1886,35,DUTTON,,DUTTON,VA,GLOUCESTER,,,Gloucester,1903,,TRUE,0,79626,TRUE,,TRUE,DUTTON,GLOUCESTER,VA,2767211,Post Office,Dutton Post Office,Gloucester,37.49779,-76.45847,21,1,37.49779,-76.45847
1887,25,DUTY,,DUTY,VA,DICKENSON,,,Dickenson,1888,1958,FALSE,1,79628,TRUE,70,TRUE,DUTY,DICKENSON,VA,1494211,Populated Place,Duty,Dickenson,37.0815,-82.1518,463,1,37.0815,-82.1518
1888,25,DWALE,,DWALE,VA,DICKENSON,,,Dickenson,1895,1958,FALSE,1,79639,TRUE,63,TRUE,DWALE,DICKENSON,VA,1492893,Populated Place,Dwale,Dickenson,37.19122,-82.40543,610,1,37.19122,-82.40543
1889,13,DWIGHT,,DWIGHT,VA,BUCHANAN,,,Buchanan,1901,1948,TRUE,2,79644,TRUE,47,TRUE,DWIGHT,BUCHANAN,VA,1496882,Populated Place,Dwight,Buchanan,37.25789,-81.92679,475,1,37.25789,-81.92679
1890,92,DWINA,,DWINA,VA,WISE,,,Wise,1880,1926,FALSE,3,79650,TRUE,46,TRUE,DWINA,WISE,VA,1499365,Populated Place,Dwina,Wise,36.90788,-82.36709,477,1,36.90788,-82.36709
1891,79,DYE,,DYE,VA,RUSSELL,,,Russell,1903,1958,TRUE,1,79655,TRUE,55,TRUE,DYE,RUSSELL,VA,1495487,Populated Place,Dye,Russell,37.07067,-81.92485,607,1,37.07067,-81.92485
1892,43,DYER STORE,DYER'S STORE,DYER('S) STORE,VA,HENRY,,,Henry,1856,1904,FALSE,4,79662,TRUE,48,TRUE,DYERS STORE,HENRY,VA,1466073,Locale,Dyers Store,Henry,36.7493,-79.79531,294,0.9,36.7493,-79.79531
1893,1,DYER'S OLD STORE,DYERS OLD STORE,DYER'S OLD STORE,VA,ALBEMARLE,,,Albemarle,1823,1835,TRUE,7,79664,FALSE,12,FALSE,,,,,,,,,,,,,
1894,1,DYER'S STORE,DYERS STORE,DYER'S STORE,VA,ALBEMARLE,,,Albemarle,1810,1811,TRUE,9,79665,FALSE,1,FALSE,,,,,,,,,,,,,
1895,28,DYE'S MILL,DYES MILL,DYE'S MILL,VA,FAIRFAX,,,Fairfax,1855,1869,TRUE,7,79667,FALSE,14,FALSE,,,,,,,,,,,,,
